IDPERSONA,FUENTE,TEXTO
2299,CAPACITACION,MANEJO Y CONTROL DE SIGATOKA NEGRA CON PRODUCTOS ORGANICOS Y APLICACION DE FERTILIZANTES
2299,CAPACITACION,ESTADÍSTICA PARA LA INVESTIGACIÓN CIENTIFICA
2299,CAPACITACION,"METODOLOGÍA DEL APRENDIZAJE ANDRAGOGICO, METODOS Y TECNICAS DE ENSEÑANZA APRENDIZAJE"
2843,CAPACITACION,METODOS Y ESTRATEGIAS DE ENSEÑANZA - APRENDIZAJE
2299,CAPACITACION,"""COMO PODAR? CUANDO PODAR? EL MANEJO DE LA PODA DE ACUERDO A LA FISIOLOGIA DEL CACAO"""
95498,CAPACITACION,TRATANDO LA  ANOREXIA Y LA BULIMIA
2299,CAPACITACION,PROGRAMA DE DESARROLLO HUMANO INTEGRAL Y JORNADA DE INTEGRACION INSTITUCIONAL
9693,CAPACITACION,CAPACITACIÓN EDPUZZLE
57406,CAPACITACION,TRATAMIENTO DE EFLUENTES DE LA INDUSTRIA MINERA
57406,CAPACITACION,RECURSOS ENERGÉTICOS Y SU APROVECHAMIENTO
57406,CAPACITACION,LA PROPIEDAD INTELECTUAL COMO HERRAMIENTA PARA EL DESARROLLO
57406,CAPACITACION,AUTOCAD 2D
648623,CAPACITACION,CAMBIO CLIMÁTICO Y AGRICULTURA
648623,CAPACITACION,CICLO BÁSICO DE FORMACIÓN DOCENTE I
3600,CAPACITACION,EVALUACIÓN EFECTIVA EN LA EDUCACIÓN SUPERIOR
655989,CAPACITACION,SOFTWARE DECISIONSPACE PETROPHYSICS
4714,CAPACITACION,CLOUD COMPUTING WITH HADOOP
4714,CAPACITACION,COLLECTIVE INTELLIGENCE
97139,CAPACITACION,SEMINARIO DE PLANIFICACIÓN DE POZOS
2843,CAPACITACION,I ENCUENTRO INTERAMERICANO DE RELACIONES PUBLICAS
2843,CAPACITACION,ORGANIZACIÓN INTERNACIONAL DE CONGRESOS Y EXPOSICIONES
2843,CAPACITACION,PLANEACION ESTRATEGICA
2843,CAPACITACION,EXCEL AVANZADO APLICADO A LAS FINANZAS
2843,CAPACITACION,COMO HACER NEGOCIOS CON CLIENTES DEL EXTERIOR: NEGOCIACION TURISTICA
2843,CAPACITACION,"EL LIDERAZGO Y LA IMPORTANCIA DEL EQUILIBRIO ENTRE LA SOCIEDAD, EL CRECIMIENTO ECONOMICO Y EL MEDIO AMBIENTE"
2843,CAPACITACION,MARKETING DIRECTO EN EL XXI
2843,CAPACITACION,NEGOCIACION Y RESOLUCION DE CONFLICTOS
2843,CAPACITACION,FINANZAS PARA NO FINANCIEROS
14091,CAPACITACION,COMO APRENDEN LAS PERSONAS
53840,CAPACITACION,MANTENIMIENTO Y REPARACIÓN DE COMPUTADORAS
11865,CAPACITACION,CULTIVO LARVARIO DE CAMARONES PENEIDOS
11865,CAPACITACION,TÉCNICAS DE GENÉTICA Y BIOLOGÍA MOLECULAR EN LA INVESTIGACIÓN BÁSICA Y APLICADA
11865,CAPACITACION,MEJORAMIENTO GENÉTICO DEL CAMARON
11865,CAPACITACION,USO DEL PCR PARA EL DIAGNOSTICO DEL VIRUS DE LA MANCHA NEGRA
11865,CAPACITACION,BUENAS PRACTICAS DE LABORATORIO
11865,CAPACITACION,EL USO DE ANTIBIOTICOS Y PROBIOTICOS BAJO CONDICIONES DE MANCHA BLANCA
11865,CAPACITACION,CONGRESO ECUATORIANO DE ACUICULTURA
11865,CAPACITACION,9º CONGRESO ECUATORIANO DE ACUICULTURA & AQUAEXPO 2007
11865,CAPACITACION,METODOS ACTUALIZADOS EN INVESTIGACIÓN CIENTIFICA
11865,CAPACITACION,FORMACIÓN DE EQUIPOS DE ALTO RENDIMIENTO
11865,CAPACITACION,HERRAMIENTAS PARA ANALISIS DE SECUENCIAS (THAS)
11865,CAPACITACION,NUEVOS METODOS MOLECULARES E INDICES DE DIVERSIDAD APLICADA EN ECOLOGÍA MICROBIANA DE AMBIENTES EXTREMOS
11865,CAPACITACION,XI CONGRESO ECUATORIANO DE ACUICULTURA & AQUA 2009
11865,CAPACITACION,HERRAMIENTAS MOLECULARES PARA LA IDENTIFICACIÓN DE CEPAS BACTERIANAS
11865,CAPACITACION,"BIOTECNOLOGIAS APLICADAS EN MEJORAMIENTO GENÉTICO DE BANANO, CASO DE ESTUDIO: BANANO-SIGATOKA NEGRA"
11865,CAPACITACION,XIII CONGRESO ECUATORIANO DE ACUICULTURA & AQUAEXPO
11865,CAPACITACION,ESTRATEGIAS DE BUEN SERVICIO EN EL SECTOR PUBLICO
11865,CAPACITACION,CURSO BASICO DE BIOLOGIA CELULAR Y MOLECULAR FOCALIZADO EN LAS PERTURBACIONES CELULARES DE ORGANISMOS ACUICOLAS DURANTE PROCESOS INFECCIOSOS
14091,CAPACITACION,AUXILIAR TECNICO EN COMPUTACION
14091,CAPACITACION,"X FERIA DE INFORMATICA ""FILOCOMPU 2004"""
14091,CAPACITACION,SEMINARIO PRE-TECNOLOGICO
3829,CAPACITACION,EVALUACIÓN INSTITUCIONAL DE UNIVERSIDADES Y POLITÉCNICAS
14091,CAPACITACION,"WINDOWS, WORD, EXCEL E INTERNET BASICO"
14091,CAPACITACION,WORD Y EXCEL AVANZADO
14091,CAPACITACION,ADOBE PHOTOSHOP
14091,CAPACITACION,SEMINARIO PRE-LICENCIATURA DE VERANO
14091,CAPACITACION,MANTENIMIENTO Y REPARACIÓN DE COMPUTADORAS
2803,CAPACITACION,IMPLEMENTACION DE PRUEBAS UNITARIAS EN PYTHON USANDO SELENIUM
4736,CAPACITACION,ANALISIS MULTIVARIADO Y CONFIABILIDAD
14091,CAPACITACION,DESARROLLO DE ACTITUDES Y RESULTADOS CONSCIENTES
2803,CAPACITACION,DISEÑO DE EXPERIMENTOS Y USO DE ESTADÍSTICA PARA EL ANÁLISIS DE ESTE EXPERIMENTO
14091,CAPACITACION,RELACIONES HUMANAS Y TRABAJO EN EQUIPO
3829,CAPACITACION,METODOLOGÍA DEL APRENDIZAJE PARA LA EDUCACIÓN SUPERIOR
650956,CAPACITACION,LEY DEL SISTEMA NACIONAL DE CONTRATACION PUBLICA
14091,CAPACITACION,ELEMENTOS BASICOS DEL FUNCIONAMIENTO Y MANTENIMIENTO DEL COMPUTADOR PERSONAL
14091,CAPACITACION,PARADIGMAS DE LA EDUCACION SUPERIOR
14091,CAPACITACION,REDACCION COMERCIAL TECNICA Y EXPRESION DEL LENGUAJE
14091,CAPACITACION,EXCEL APLICADO A LAS FINANZAS
14091,CAPACITACION,SERVICIO AL CLIENTE
59691,CAPACITACION,ESCUELAS DE MINAS Y ASOCIACIONES DE INGENIEROS DE MINAS
59691,CAPACITACION,ACUIFEROS E ISOTOP S.A
59691,CAPACITACION,ESTANCIA Y CAPACITACION EN HIDROQUIMICA E ISOTOPIA
59691,CAPACITACION,SIMULACION DE PLANTAS DE BENEFICIO DE MATERIALES
59691,CAPACITACION,USO DE LA TECNOLOGIA DE LAS RADIACIONES IONIZANTES PARA PROCESOS INDUSTRIALES
77389,CAPACITACION,CALIDAD DE AGUA Y MICROBIOLOGIA EN LARVICULTURA
77389,CAPACITACION,XVI CONGRESO ECUATORIANO DE ACUICULTURA & AQUAEXPO 2014
77389,CAPACITACION,II CONGRESO INTERNACIONAL DE CIENCIAS APLICADAS AL CONOCIMIENTO DE LOS RIESGOS NATURALES Y ANTROPICOS
77389,CAPACITACION,SEMINARIO DE CIENCIAS E IDEOLOGIA
77389,CAPACITACION,ACTUALIZACION EN TECNICAS BACTERIOLOGICAS APLICADAS A LA ACUACULTURA
77389,CAPACITACION,PATOLOGIA EN FRESCO DE CAMARONES PENEIDOS
3829,CAPACITACION,"FORMULACIÓN DE PROYECTOS APLICANDO METODOLOGÍA DE MARCO LÓGICO"""
77512,CAPACITACION,DIRECCION DE ACTORES
77512,CAPACITACION,DISEÑO DE PRODUCCIÓN Y ESCENOGRAFÍA
77512,CAPACITACION,XII TALLER INTERNACIONAL DE TEATRO GRUPO MALAYERBA
648623,CAPACITACION,PROPIEDAD INTELECTUAL EN LAS UNIDADES MÓVILES DE DIFUSIÓN Y PROMOCIÓN DEL IEPI
3973,CAPACITACION,USO DE LAS HERRAMIENTAS DEL SISTEMA DE ANÁLISIS - CYMDIST
3973,CAPACITACION,CAPACITACIÓN INTERNACIONAL DEL SOFTWARE CYMDIST - NIVEL INTERMEDIO
3973,CAPACITACION,"""II JORNADAS SIG - CREANDO SINERGIAS GENERANDO PROPUESTAS DE CAMBIO"""
3973,CAPACITACION,XX CONFERENCIA LATINOAMERICANA DE USUARIOS ESRI
650956,CAPACITACION,RELACIONES HUMANAS ORIENTADAS A BRINDAR UN BUEN SERVICIO AL USUARIO
650956,CAPACITACION,CONSULTORIA - CONCURSO PUBLICO - ENTIDAD CONSTANTE
650956,CAPACITACION,CONTRATACIONES EN SITUACIONES DE EMERGENCIA
650956,CAPACITACION,PLAN ANUAL DE CONTRATACION
650956,CAPACITACION,CONSULTORIA - LISTA CORTA - ENTIDAD CONTRATANTE
650956,CAPACITACION,CONSULTORIA - CONTRATACION DIRECTA - ENTIDAD CONTRATANTE
650956,CAPACITACION,LICITACION - ENTIDAD CONTRATANTE
3829,CAPACITACION,APRENDIZAJE BASADO EN PROBLEMAS (ABP)
650956,CAPACITACION,COTIZACION - ENTIDAD CONTRATANTE
650956,CAPACITACION,MENOR CUANTIA DE BIENES Y SERVICIOS
650956,CAPACITACION,MENOR CUANTIA OBRAS - ENTIDAD CONTRATANTE
650956,CAPACITACION,INFIMA CUANTIA - ENTIDAD CONTRATANTE
650956,CAPACITACION,FORMACION DE FACILITADORES EN ACOMPAÑAMIENTO SOCIAL
59217,CAPACITACION,ELECTRÓNICA BÁSICA
59217,CAPACITACION,CCNA EXPLORATION: NETWORK FUNDAMENTALS
59217,CAPACITACION,CAPACITACION PARA LA HABILITACIÓN DOCENTE (COMPONENTE NIVELACIÓN)
647469,CAPACITACION,JORNADA DE DISCUSIÓN Y ANÁLISIS SOBRE CULTURA
647469,CAPACITACION,ENSAMBLAJE Y MANTENIMIENTO DE COMPUTADORAS
59217,CAPACITACION,CCNA ROUTING AND SWITCHING: ROUTING AND SWITCHING ESSENTIAL
59217,CAPACITACION,CCNA SECURITY
55772,CAPACITACION,PLANIFICACIÓN INSTITUCIONAL
7419,CAPACITACION,REDACCIÓN Y CRÍTICA DE ARTÍCULOS CIENTÍFICOS
7419,CAPACITACION,FORMULARIO DE PROYECTOS DE INVESTIGACIÓN
7419,CAPACITACION,SIDWEB(VERSIÓN 4.0)
7419,CAPACITACION,"""MÉTODOS ESTADÍSTICOS APLICADOS AL TRATAMIENTO DE DATOS MEDIO AMBIENTALES"""
7419,CAPACITACION,"""METODOS GEOESTADÍSTICOS APLICADOS A LA HIDROGEOLOGÍA"""
7419,CAPACITACION,"""DÍA DEL DENGUE: FRONTERAS EN EL CONTROL DE LA ENFERMEDAD"""
7419,CAPACITACION,"ENVIRONMENTAL RISK ASSESSMENT FOR THE MANAGEMENT OF CONTAMINATED SITIES, DEVELOPMENT OF RISK BASED DECISION SUPPORT SYSTEMS"
7419,CAPACITACION,"""II CONGRESO NACIONAL DE INVESTIGACIÓN, TECNOLOGÍA E INNOVACIÓN & JORNADAS ESPOLCIENCIA 2006"""
7419,CAPACITACION,PRIMER CURSO INTERNACIONAL SOBRE INDICADORES OCUPACIONALES Y AMBIENTALES PARA RIESGO POR PESTICIDAS
7419,CAPACITACION,"""III JORNADAS DE INVESTIGACIÓN ESPOLCIENCIA 2004"""
14613,CAPACITACION,SISTEMAS DE ALERTA Y MONITORIZACIÓN MEDIOAMBIENTAL SAMM
10531,CAPACITACION,CONTABILIDAD SUPERIOR
10531,CAPACITACION,CONTABILIDAD COMERCIAL
10531,CAPACITACION,CONTABILIDAD BASICA
10531,CAPACITACION,CONTABILIDAD BASICA DE COSTOS
10531,CAPACITACION,REDACCION COMERCIAL
10531,CAPACITACION,EXCEL I
10531,CAPACITACION,SISTEMA OPERATIVO MAC OS X
10531,CAPACITACION,ADOBE PHOTOSHOP
10531,CAPACITACION,ADOBE ILUSTRATOR
10531,CAPACITACION,INTRODUCCION A LA NORMA ISO 9001:2000
10531,CAPACITACION,ADMINISTRACION DE DOCUMENTOS Y ARCHIVOS
10531,CAPACITACION,COMO TRABAJAR EN EQUIPO
10531,CAPACITACION,MOTIVACION Y AUTOESTIMA
10531,CAPACITACION,WORD Y EXCEL AVANZADO
10531,CAPACITACION,ACTUALIZACION SECRETRIAL
10531,CAPACITACION,EDUCACIÓN AMBIENTAL PARA LOGRAR UNA OFICINA VERDE
10531,CAPACITACION,ESTRATEGIAS DE BUEN SERVICIO EN EL SECTOR PUBLICO
10531,CAPACITACION,LEY ORGANICA DE SERVICIO PUBLICO Y SU REGLAMENTO
10531,CAPACITACION,PROGRAMA DE DESARROLLO HUMANO 1
10531,CAPACITACION,MANEJO Y RESOLUCIÓN DE CONFLICTOS TÉCNICAS DE COMUNICACION ASERTIVA
6160,CAPACITACION,CLINICA DE PLANTAS Y SUS ASPECTOS FUNDAMENTALES PARA UN DIAGNOSTICO EFECTIVO EN CAMPO
6160,CAPACITACION,GRANT WRITING
643058,CAPACITACION,PROGRAMA DE REINDUCCION
6160,CAPACITACION,ESTADÍSTICA PARA LA INVESTIGACIÓN CIENTIFICA
6160,CAPACITACION,ESTRATEGIA Y DIRECTRICES PARA LA ESCRITURA DE ARTICULOS CIENTIFICOS
6160,CAPACITACION,"3ER CURSO INTERNACIONAL SOBRE CARACTERIZACION, DIAGNOSTICO, EPIDEMIOLOGIA Y MANEJO DE ENFERMEDADES VIRALES Y MOLLICUTES EN PLANTAS"
6160,CAPACITACION,"ISOLATION, IDENTIFICATION, AND BIOACTIVITY OF ANTARTIC AND MANGROVE FUNGI"
6160,CAPACITACION,"SELECCION DE HIBRIDOS DE CACAO PRODUCTIVOS, TOLERANTES A ENFERMEDADES Y CON SABOR ARRIBA"
6160,CAPACITACION,AGROECOLOGIA Y ALTERNATIVAS PARA UNA AGRICULTURA SOSTENIBLE
6160,CAPACITACION,"APLICACION DE AGRICULTURA ORGANICO EN CULTIVOS; PARTICULARMENTE, BANANO, CAFE Y PALMA AFRICANA"
6160,CAPACITACION,EL USO DE PRODUCTOS HORMONALES DE CRECIMIENTO EN LOS PROCESOS DE FLORACION Y FRUCTIFICACION DE FRUTALES
42290,CAPACITACION,CABLEADO ESTRUCTURADO
14613,CAPACITACION,AUDITOR INTERNO ISO 9001:2008
1372,CAPACITACION,NORMA SUSTITUTIVA DE LA NORMA DE RECLUTAMIENTO Y SELECCIÓN DE PERSONAL
1787,CAPACITACION,ESTRATEGIA DE NEGOCIOS Y PROYECTOS INTERNACIONALES
3600,CAPACITACION,IV ENCUENTRO DE DECANOS DE INGENIERÍA CAPÍTULO LATINOAMERICANO
55666,CAPACITACION,REPARACION DE COMPUTADORAS E INST. DE REDES
55666,CAPACITACION,CREACION DE PAGINAS WEB DINAMICAS CON PHP
55666,CAPACITACION,GEOMODELADO CON GOOGLE SKETCH UP
55666,CAPACITACION,MICROSOFT CERTIFIED PROFESSIONAL
55666,CAPACITACION,MANTENIMIENTO DE LAPTOPS
55666,CAPACITACION,MANTENIMIENTO DE IMPRESORAS
55666,CAPACITACION,MANTENIMIENTO DE PC`S
75537,CAPACITACION,IV CONGRESO NACIONAL
2031,CAPACITACION,ENTRENAMIENTO TECNICO FAST TRACK CHECKPOINT
2031,CAPACITACION,IMPLEMENTING CISCO DATA CENTER UNIFIED FABRIC (DCUFI)
2031,CAPACITACION,ROUTE (IMPLEMENTING CISCO IP ROUTING)
2031,CAPACITACION,SWITCH (IMPLEMENTING CISCO IP SWITCHED NETWORKS)
51195,CAPACITACION,IT ESSENTIALS II: NETWORK OPERATING SYSTEMS
51195,CAPACITACION,IT ESSENTIALS I: PC HARDWARE AND SOFTWARE
649377,CAPACITACION,SISTEMAS DE INFORMACIÓN GEOGRÁFICA  PARA ARQUEÓLOGOS Y USO DEL GPS
649377,CAPACITACION,TEORIAS FEMINISTAS Y ARQUEOLOGIA DEL GENERO
649377,CAPACITACION,GEOARQUEOLOGIA
649377,CAPACITACION,INTRODUCCIÓN AL ESTUDIO DE RESTOS DE MOLUSCOS DE CONTEXTOS ARQUEOLOGICOS
649377,CAPACITACION,"INTRODUCCION A LA ARQUEOBOTANICA: METODOS, ANALISIS E INTERPRETACION DE RESTOS VEGETALES"
42290,CAPACITACION,WORD
42290,CAPACITACION,CCNA 1 NETWORKING BASICS
42290,CAPACITACION,CCNA 2- ROUTER AND ROUTING BASICS
42290,CAPACITACION,DESARROLLANDO EL PENSAMIENTO CREATIVO
42290,CAPACITACION,BLADE HP C7000
42290,CAPACITACION,"CORE SWITCH 6509E Y SWITCHES 4506E, 3750E"
3491,CAPACITACION,LA IMPORTANCIA DEL ASEGURAMIENTO DE LA CALIDAD Y LA ACREDITACION EN EL CAMINO A LA EXCELENCIA: LA EXPERIENCIA DE LA UNIVERSIDAD DE PUERTO RICO MAYAGUE
42290,CAPACITACION,RED HAT 5.X
42290,CAPACITACION,VMWARE VIEW 4.X
42290,CAPACITACION,CCNA EXPLORATION: ACCESSING THE WANG
42290,CAPACITACION,FIREWALL CISCO ASA5520
42290,CAPACITACION,SOFTWARE DE MONITOREO CISCO WORKS
42290,CAPACITACION,VSPHERE 4.X
42290,CAPACITACION,UPS APC SY80K80F
42290,CAPACITACION,SOFTWARE DE RESPALDOS ARC SERVE BACKUP
42290,CAPACITACION,LIBRERIA DE RESPALDOS MSL8096
42290,CAPACITACION,RELACIONES HUMANAS ORIENTADAS A BRINDAR UN BUEN SERVICIO AL USUARIO
42290,CAPACITACION,GENERADOR ELÉCTRICO PERKINS
42290,CAPACITACION,THE HACKING DAY
42290,CAPACITACION,IPV6
42290,CAPACITACION,"WIMAX,EI SIGUIENTE PASO EN LAS TECNOLOGÍAS INALÁMBRICAS DE BANDA ANCHA TELEFONÍA BAJO VOZ IP CON LA NUEVA TECNOLOGÍA"
55104,CAPACITACION,INTERFAZ GRÁFICA DE USUARIO EN MATLAB
42290,CAPACITACION,II CONFERENCIA LATINOAMERICANA DE COMPUTACIÓN DE ALTO RENDIMIENTO
55104,CAPACITACION,AUTOCAD BASICO
55104,CAPACITACION,CREACIÓN DE APLICACIONES CON JAVA
55104,CAPACITACION,AUTOCAD AVANZADO
55104,CAPACITACION,CCNA SWITCHING & ROUTING: INTRODUCCIÓN A REDES
55104,CAPACITACION,COMPONENTES CONECTADOS DE ROCKWELL AUTOMATION
7965,CAPACITACION,EXCEL AVANZADO
1212,CAPACITACION,¿CÓMO FORMAR Y EVALUAR CREACIÓN DE VALOR EN TU CURSO?
7965,CAPACITACION,ADIESTRAMIENTO PARA INSTRUCTORES C1
7965,CAPACITACION,ACTUALIZACION DE LEYES DE TRANSITO
7965,CAPACITACION,ANDROGOGIA Y MANEJO DE CLASES
647047,CAPACITACION,SEGURIDAD INDUSTRIAL Y SALUD OCUPACIONAL PRIMEROS AUXILIOS : TEÓRICO - PRÁCTICO
647047,CAPACITACION,DESARROLLO E IMPLEMENTACIÓN DE BUENAS PRÁCTICAS DE LABORATORIO
647047,CAPACITACION,SEGURIDAD ALIMENTARIA
647047,CAPACITACION,"PRIMEROS AUXILIOS BASICOS, VIAS DE ADMINISTRACION DE MEDICAMENTOS, SIGNOS VITALES (INYECTOLOGIA"
647047,CAPACITACION,FOX PRO E INTERNET
647047,CAPACITACION,"WINDOWS 95, WORD Y EXCEL"
647047,CAPACITACION,CURSO ESPECIAL DE CAPACITACIÓN EN EL MANEJO DE MEDICAMENTOS
647047,CAPACITACION,"WORD, EXCEL Y POWER POINT"
647047,CAPACITACION,TRATAMIENTO DE NO CONFORMIDADES
647047,CAPACITACION,CURSO BÁSICO DE PRIMEROS AUXILIOS
647047,CAPACITACION,COMO DETECTAR Y CLASIFICAR NO CONFORMIDADES ISO 9001-2008
647047,CAPACITACION,ESCUELA DE SEGURIDAD INDUSTRIAL Y SALUD LABORAL. MÓDULO 1: SEGURIDAD BÁSICA
647047,CAPACITACION,LICENCIAMIENTO AMBIENTAL
647047,CAPACITACION,CÓMO IMPLEMENTAR HA CCP
647047,CAPACITACION,BUENAS PRACTICAS DE MANUFACTURAS I
73563,CAPACITACION,SECURITY FUNDAMENTALS
647047,CAPACITACION,BUENAS PRACTICAS DE MANUFACTURA II
1444,CAPACITACION,ARQUITECTURA NET
3724,CAPACITACION,COLLOQUIUM ON PARTICIPANT-CENTERED LEARNING
61700,CAPACITACION,"PERFIL ADMINISTRATIVO POLITÉCNICO, PAP"
1043,CAPACITACION,PRIMER FORO HISPANO HISPANO ANDINO DE NUEVAS TIC´S Y LA COMUNICACIÓN
58968,CAPACITACION,"INTRODUCCIÓN A LA COMUNICACIÓN, COMUNICACIÓN ESCRITA, COMUNICACIÓN ORAL"
73563,CAPACITACION,AUXILIAR TÉCNICO EN COMPUTACIÓN
3255,CAPACITACION,FORMACION DE FORMADORES EN ESPIRITU EMPRESARIAL
1349,CAPACITACION,PROJECT MANAGEMENT FOR IT PROFESSIONALS
3829,CAPACITACION,LEARNING TO TEACH ENGLISH (MORE) EFFECTIVELY
1444,CAPACITACION,PROGRAMACIÓN OO UTILIZANDO VA PARA JAVA
3309,CAPACITACION,INDUSTRIA Y COMERCIO NAVAL S.A.
3309,CAPACITACION,INTRODUCCION A LA FORMULACION DE PROYECTOS DE INVERSION
3309,CAPACITACION,LA REVISION CURRICULAR EN LA ESPOL
3309,CAPACITACION,PLAN DE DESARROLLO DE LA ESPOL
3309,CAPACITACION,WORD 7.0 PARA WINDOWS 95
898,CAPACITACION,"PROCESAMIENTO DE JUGOS Y NÉCTARES TROPICALES, PASTEURIZACION, NORMALIZACION DEL ROTULADO"
3829,CAPACITACION,WORKING WITH TECHNOLOGY
95491,CAPACITACION,"PERFIL ADMINISTRATIVO POLITÉCNICO, PAP"
2299,CAPACITACION,Técnicas avanzadas de resolución de conflictos
1577,CAPACITACION,LA MINERÍA Y SUS PERSPECTIVAS EN EL DESARROLLO MINERO SUSTENTABLE EN EL ECUADOR
8884,CAPACITACION,ENERGY MODELING BEST PRACTICES
13674,CAPACITACION,SMALL WATER SUPPLY AND SANITATION
931,CAPACITACION,MODELOS DE ASEGURAMIENTO DE LA CALIDAD EN LA EDUCACION
2299,CAPACITACION,Manejo de Fusarium R4T & Moko
53860,CAPACITACION,ELABORACIÓN DE PORTAFOLIOS DE FORMACIÓN PARA EVIDENCIAR PROBLEMAS COMPLEJOS DE INGENIERÍA
1135,CAPACITACION,DISEÑO DE OBJETOS DE APRENDIZAJE
1001,CAPACITACION,BIOETICA EN INVESTIGACION
1075,CAPACITACION,INTRODUCCION A LA INVESTIGACION EDUCATIVA
2516,CAPACITACION,CAPACITACIÓN USO AMBIENTE APRENDIZAJE
73563,CAPACITACION,CONGRESO INTERNACIONAL DE TRANSFERENCIA Y DESARROLLO TECNOLÓGICO
5027,CAPACITACION,CHEMICAL ADMXTURES FOR CONCRETE
8335,CAPACITACION,PROCESAMIENTO DIGITAL DE IMAGENES PARA LA EVALUACION DE LOS RECURSOS NATURALES PROYECTO GENERACION DE GEOINFORMACION PARA LA GESTION DEL TERRITORIO
1255,CAPACITACION,"PERFIL ADMINISTRATIVO POLITÉCNICO, PAP"
8884,CAPACITACION,13TH INTERNATIONAL CONFERENCE ON HEAT TRANSFER
48840,CAPACITACION,ANALISIS DE PRECIOS UNITARIOS CRONOGRAMA VALORADO FORMULA POLINOMICA Y REAJUSTE DE PRECIOS Y PLANILLA DE AVANCE OBRAS
1315,CAPACITACION,DISEÑO DE CURSOS APLICANDO EL PARADIGMA ANDRAGOGICO Y LAS NUEVAS TECNOLOGIAS DE INFORMACION
26,CAPACITACION,PRESENTACIÓN DE PROYECTOS DE INVERSIÓN PÚBLICA Y DE COOPERACIÓN EXTERNA NO REEMBOLSABLE EN EL FORMATO SENPLADES
49657,CAPACITACION,EVALUACÍÓN POR COMPETENCIAS
2299,CAPACITACION,34 Things to Know about Carbon and Climate
1451,CAPACITACION,"XVIII SIMPOSIO DE TRATAMIENTO DE SEÑALES, IMÁGENES Y VISIÓN ARTIFICIAL - STSIVA 2013"
73563,CAPACITACION,SECURITY DAY 2013
3725,CAPACITACION,JORNADAS DE SISTEMAS DE TELECOMUNICACIONES
644298,CAPACITACION,PROGRAMA DE REINDUCCION
1614,CAPACITACION,SEMINARIO TALLER DE DELINEAMIENTO DE REACTIVOS MÍNIMOS CON FINES DE ACREDITACIÓN DE CARRERAS DE INGENIERÍA
1614,CAPACITACION,DISEÑO DE SISTEMAS DIGITALES DE ALTO NIVEL
1688,CAPACITACION,SEMINARIO EN GRAFICOS CIENTIFICOS EFECTIVOS
53860,CAPACITACION,CICLO DE CONFERENCIAS INTRODUCCION A LOS PAVIMENTOS FLEXIBLES
2069,CAPACITACION,I TALLER PARA LA ELABORACIÓN DEL ANÁLISIS FODA PARA LA FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
2069,CAPACITACION,PSPICE BAJO WINDOWS
8666,CAPACITACION,EL PROTOCOLO DEL VINO
1885,CAPACITACION,"REDES INALAMBRICAS DE BANDA ANCHA PARA TRANSMISION DE DATOS: WIFI, WIMAX Y REDES DE SENSORES"
898,CAPACITACION,DALE CARNEGIE COMPACT COURSE
1154,CAPACITACION,"ESTRATEGIAS DE ENSEÑANZA, APRENDIZAJE Y TRABAJO"
3093,CAPACITACION,FORMULACION Y EVALUACION DE PROYECTOS DE INVERSION
801,CAPACITACION,TALLERES DE CAPACITACION DOCENTE PARA PROFESORES DEL PREPOLITECNICO
8666,CAPACITACION,BASIC SABRE
801,CAPACITACION,LABVIEW
801,CAPACITACION,ADQUISION DE DATOS USANDO ELVIS
705,CAPACITACION,REDISEÑO DE UN CURSO BASADO EN LOS RESULTADOS DE APRENDIZAJE
1013,CAPACITACION,ADMINISTRACION Y DIRECCION DE PROYECTOS
999,CAPACITACION,GESTION DE CANALES DE DISTRIBUCION
1170,CAPACITACION,TALLERES DE CAPACITACION DOCENTE PARA PROFESORES  DEL PREPOLITECNICO
53860,CAPACITACION,SEMINARIO ECUADOR 2008
647358,CAPACITACION,UTILIZACION DE HERRAMIENTAS TECNOLOGICAS EN INVESTIGACION CUANTITATIVA Y CUALITATIVA
1349,CAPACITACION,DSP DESIGN FLOW
1526,CAPACITACION,EVALUACION DEL APRENDIZAJE
1349,CAPACITACION,ASEGURAMIENTO METROLOGICO
3326,CAPACITACION,I REUNIAO DA RED IBEROAMERICANA DE METAIS PRECIOSOS
1170,CAPACITACION,"A TOPICAL CONFERENCE ON ELEMENTARY PARTICLES, ESTROPHYSICS, AND COSMOLOGY"
1246,CAPACITACION,I SEMINARIO DEL SECTOR ELECTRICO
10157,CAPACITACION,PROCESOS DE ACREDITACION BASADOS EN RESULTADOS DE APRENDIZAJE SEGUN EL MODELO ABET
10157,CAPACITACION,PROGRAMA DE TRANSFORMACION DE BELLSOUTH ECUADOR
1971,CAPACITACION,SEMINARIO DE TOPOLOGIA DE ESPACIOS METRICOS
30390,CAPACITACION,WORLD TOURISM FACTS & TRENDS: THE NEW CUSTOMER -  CHANGING THE FACE OF THE INDUSTRY
30390,CAPACITACION,COMO CAPTAR Y FIDELIZAR CLIENTES EN EMPRESAS TURISTICAS
725,CAPACITACION,NUEVO REGLAMENTO DE DERECHOS POR CONCESION Y TARIFAS POR USO DE FRECUENCIAS DEL ESPECTRO RADIOLECTRICO
1674,CAPACITACION,EL USO DE LAS IIC COMO RECURSO DIDACTICO
1178,CAPACITACION,STRATEGIES AND GUIDELINES FOR PUBLISHING IN ENGLISH LANGUAJE SCHOLARLY JOURNALS
1674,CAPACITACION,MANTENIMIENTO Y ENSAMBLAJE DE COMPUTADORES
